id,name,num,stars_y,Comments
12402,Chopstix Express,673 ,1 ,1 
12403,Sushi House Goyemon,673 ,2 ,2 
12404,The Cheesecake Factory,673 ,3 ,3 
12405,Heidi's Brooklyn Deli,673 ,4 ,4 
12406,Memphis Championship Barbecue,673 ,1 ,1 
12407,Mimi's Cafe,673 ,3 ,3 
12408,Farmer Boys,673 ,4 ,4 
12409,Dairy Queen,674 ,1 ,1 
12410,Feast Buffet,674 ,2 ,2 
12411,Feast Buffet,674 ,2 ,2 
12412,Feast Buffet,674 ,2 ,2 
12413,Top Notch Barbeque,674 ,4 ,4 
12414,Target,674 ,2 ,2 
12415,Target,674 ,5 ,5 
12416,Winchell's Donut House,674 ,4 ,4 
12417,Sam Woo BBQ Restaurant,674 ,1 ,1 
12418,Coco's Bakery & Restaurant,674 ,1 ,1 
12419,Wo Fat,674 ,3 ,3 
12420,Einstein Bros,674 ,4 ,4 
12421,Einstein Bros,674 ,2 ,2 
12422,Bay City Diner,674 ,3 ,3 
12423,Jimmy John's Gourmet Sandwiches,674 ,3 ,3 
12424,Boulder Pit Stop,674 ,4 ,4 
12425,Boulder Pit Stop,674 ,4 ,4 
12426,The Peppermill Restaurant & Fireside Lounge,674 ,4 ,4 
12427,Sammy's Woodfired Pizza and Grill,674 ,5 ,5 
12428,Fatburger,674 ,5 ,5 
12429,Wendy's,674 ,2 ,2 
12430,China Star Buffet,674 ,3 ,3 
12431,El Taco Feliz,674 ,4 ,4 
12432,Landry's Seafood House,674 ,3 ,3 
12433,Fresh Buffet,674 ,3 ,3 
12434,Denny's,674 ,3 ,3 
12435,Casino Cafe,674 ,1 ,1 
12436,Smart & Final Extra!,674 ,2 ,2 
12437,Marie Callender's Restaurants & Bakeries,674 ,3 ,3 
12438,Marie Callender's Restaurants & Bakeries,674 ,2 ,2 
12439,Marie Callender's Restaurants & Bakeries,674 ,4 ,4 
12440,Ruby Tuesday,674 ,5 ,5 
12441,Viva Mercado's,674 ,4 ,4 
12442,Cabo Mexican Restaurant,674 ,4 ,4 
12443,Garden Court Buffet,674 ,4 ,4 
12444,Albo Pizza,674 ,3 ,3 
12445,7-Eleven,674 ,2 ,2 
12446,Red Robin,674 ,5 ,5 
12447,Red Robin,674 ,5 ,5 
12448,Red Robin,674 ,5 ,5 
12449,Mimi's Cafe,674 ,2 ,2 
12450,7-Eleven,674 ,3 ,3 
12451,Outback Steakhouse,674 ,4 ,4 
12452,A&W All-American Food,674 ,3 ,3 
12453,Smashburger,674 ,5 ,5 
12454,Feast Buffet,674 ,2 ,2 
12455,Tiger Sushi,674 ,4 ,4 
12456,Retro Bakery,674 ,5 ,5 
12457,El Pollo Loco,674 ,4 ,4 
12458,El Pollo Loco,674 ,4 ,4 
12459,Rice To-Go,674 ,1 ,1 
12460,Riviera Am Pm,674 ,2 ,2 
12461,Baskin-Robbins,674 ,4 ,4 
12462,Tacos El Burrito Loco,674 ,1 ,1 
12463,Hot Dog On A Stick,674 ,4 ,4 
12464,Chopstix Express,674 ,1 ,1 
12465,Chopstix Express,674 ,3 ,3 
12466,Vic & Anthony's Steakhouse,674 ,5 ,5 
12467,The Hush Puppy,674 ,4 ,4 
12468,Smith's Food & Drug Centers,674 ,2 ,2 
12469,Jamms Restaurant,674 ,4 ,4 
12470,Jamms Restaurant,674 ,4 ,4 
12471,Jamms Restaurant,674 ,4 ,4 
12472,Cook's BBQ,674 ,1 ,1 
12473,Cook's BBQ,674 ,2 ,2 
12474,Bougainvillea CafÃ©,674 ,3 ,3 
12475,Olive Garden Italian Restaurant,674 ,5 ,5 
12476,Roberto's Taco Shop,674 ,2 ,2 
12477,Festival Buffet,674 ,2 ,2 
12478,Souper Salad,674 ,2 ,2 
12479,Sicili's Pizza,674 ,2 ,2 
12480,Festival Buffet,674 ,2 ,2 
12481,Sassy Sal's BBQ,674 ,3 ,3 
12482,McDonald's,674 ,3 ,3 
12483,50's Diner,674 ,4 ,4 
12484,50's Diner,674 ,4 ,4 
12485,HofbrÃ¤uhaus Las Vegas,674 ,4 ,4 
12486,Hick's H&H BBQ Pit Stop,674 ,3 ,3 
12487,Buzz BBQ,674 ,3 ,3 
12488,Cookie's BBQ,674 ,4 ,4 
12489,Hogs Heaven Barbeque,674 ,2 ,2 
12490,Kabuki Japanese Restaurant,674 ,4 ,4 
12491,Famous Dave's Bar-B-Que,674 ,5 ,5 
12492,Famous Dave's,674 ,4 ,4 
12493,Sahara Buffet,674 ,1 ,1 
12494,CJ's Texas Barbeque,674 ,5 ,5 
12495,CJ's Texas Barbeque,674 ,2 ,2 
12496,MMJ America - Las Vegas,674 ,4 ,4 
12497,Carl's Jr,674 ,2 ,2 
12498,Long John Silver's,674 ,2 ,2 
12499,Dairy Queen,675 ,2 ,2 
12500,Pizza Hut,675 ,1 ,1 
12501,Surang's Thai Kitchen,675 ,5 ,5 
12502,Dairy Queen,73390 ,1 ,1 
12503,Island Style Restaurant,73390 ,4 ,4 
12504,Chada Thai & Wine,73390 ,4 ,4 
12505,Taco Y Taco,73390 ,1 ,1 
12506,Soyo Korean Barstaurant,73390 ,5 ,5 
12507,AAA Bar & Restaurant Supply,73390 ,5 ,5 
12508,Dong Ting Spring,73390 ,4 ,4 
12509,Heart Attack Grill,73390 ,3 ,3 
12510,Parma By Chef Marc,73390 ,5 ,5 
12511,La Bonita Supermarket,73390 ,4 ,4 
12512,El Pollo Loco,73390 ,4 ,4 
12513,Sushi House Goyemon,73390 ,4 ,4 
12514,Walmart,73390 ,4 ,4 
12515,Walmart,73390 ,2 ,2 
12516,KoMex Fusion,73390 ,4 ,4 
12517,MarchÃ© Bacchus,73390 ,4 ,4 
12518,TangTangTang,73390 ,4 ,4 
12519,Russo's Pizza Kitchen,73390 ,5 ,5 
12520,Roberto's Taco Shop,73390 ,4 ,4 
12521,Dairy Queen,676 ,1 ,1 
12522,Waffles Cafe,676 ,5 ,5 
12523,Blue Ribbon Fried Chicken - Downtown Summerlin,676 ,2 ,2 
12524,Chapalas Mexican Restaurants,676 ,5 ,5 
12525,Fun Tacos,676 ,4 ,4 
12526,Juan's Flaming Fajitas & Cantina,676 ,4 ,4 
12527,Frank & Fina's Cocina,676 ,4 ,4 
12528,In-N-Out Burger,676 ,5 ,5 
12529,Dick's Last Resort,676 ,5 ,5 
12530,Public School 702,676 ,3 ,3 
12531,Blaze Fast-Fire'd Pizza,676 ,4 ,4 
12532,Panera Bread,676 ,2 ,2 
12533,Dim Sum Cafe,676 ,5 ,5 
12534,Streets of New York,676 ,5 ,5 
12535,Rosati's Pizza,676 ,5 ,5 
12536,808 Hawaii Mixed Plate,676 ,2 ,2 
12537,Lucille's Smokehouse Bar-B-Que,676 ,1 ,1 
12538,Lucille's Smokehouse Bar-B-Que,676 ,2 ,2 
12539,Jack-In-the-Box #7239,676 ,3 ,3 
12540,TGI Fridays,676 ,4 ,4 
12541,New York Chinese Restaurant,676 ,3 ,3 
12542,Sharky's Woodfired Mexican Grill,676 ,4 ,4 
12543,Presto Calzone Bakery,676 ,5 ,5 
12544,Mimi's Cafe,676 ,2 ,2 
12545,Panda Express,676 ,3 ,3 
12546,P.F. Chang's,676 ,2 ,2 
12547,Taco Bell,676 ,2 ,2 
12548,La CabaÃ±a,676 ,5 ,5 
12549,Sushi Mon,676 ,1 ,1 
12550,Montana Meat Company,676 ,2 ,2 
12551,La Salsa Cantina Mexican Fare,676 ,4 ,4 
12552,SC Prime Steakhouse & Bar,676 ,2 ,2 
12553,Lakes Lounge,676 ,2 ,2 
12554,BabyStacks Cafe,676 ,4 ,4 
12555,Sonic Drive-In,676 ,1 ,1 
12556,Squeeze In,676 ,2 ,2 
12557,Squeeze In,676 ,4 ,4 
12558,Aloha Specialties,676 ,3 ,3 
12559,Aloha Specialties,676 ,4 ,4 
12560,J. Gumbo's,676 ,2 ,2 
12561,Tropical Smoothie Cafe,676 ,1 ,1 
12562,M&M Soul Food Cafe,676 ,5 ,5 
12563,Dairy Queen,677 ,5 ,5 
12564,Denny's,677 ,3 ,3 
12565,Carl's Jr,677 ,4 ,4 
12566,Sofia's Pizza,677 ,4 ,4 
12567,KFC,677 ,2 ,2 
12568,Taco Y Taco,677 ,5 ,5 
12569,Mimi's Cafe,677 ,4 ,4 
12570,Roberto's Taco Shop,677 ,4 ,4 
12571,Tacos El Potrero,677 ,5 ,5 
12572,Little Caesars Pizza,677 ,3 ,3 
12573,McDonald's,677 ,3 ,3 
12574,Smith's,677 ,4 ,4 
12575,Checkers,677 ,5 ,5 
12576,Blueberry Hill Family Restaurant ,677 ,4 ,4 
12577,Raising Cane's,677 ,4 ,4 
12578,Dairy Queen,678 ,1 ,1 
12579,Island Malaysian Cuisine,678 ,4 ,4 
12580,Dairy Queen,3671 ,3 ,3 
12581,Trader Joe's,3671 ,4 ,4 
12582,Einstein Bros Bagels,3671 ,4 ,4 
12583,Jenni Pho Grill,3671 ,3 ,3 
12584,Target,3671 ,4 ,4 
12585,Winchell's Donut House,3671 ,2 ,2 
12586,Winchell's Donut House,3671 ,4 ,4 
12587,Pho Thanh Huong,3671 ,3 ,3 
12588,Menchie's Frozen Yogurt,3671 ,4 ,4 
12589,Tasty Crepes,3671 ,3 ,3 
12590,Silverton Casino,3671 ,4 ,4 
12591,Pepe's Tacos,3671 ,2 ,2 
12592,Gimme Some Sugar,3671 ,3 ,3 
12593,Tacos N' Ritas,3671 ,1 ,1 
12594,Pan Asian,3671 ,5 ,5 
12595,Pan Asian,3671 ,5 ,5 
12596,Bob Taylor's Ranch House,3671 ,3 ,3 
12597,Sugar Factory,3671 ,4 ,4 
12598,Buldogis Gourmet Hot Dogs,3671 ,3 ,3 
12599,Terrace Pointe Cafe,3671 ,4 ,4 
12600,808 Tapas,3671 ,4 ,4 
12601,808 Tapas,3671 ,4 ,4 
12602,Gaetano's Ristorante,3671 ,4 ,4 
12603,Archi's Thai Cafe,3671 ,4 ,4 
12604,The Peppermill Restaurant & Fireside Lounge,3671 ,4 ,4 
12605,East Side Pizza,3671 ,4 ,4 
12606,Fountains of Bellagio,3671 ,5 ,5 
12607,Madhouse Coffee,3671 ,3 ,3 
12608,Chapalas Mexican Restaurants,3671 ,2 ,2 
12609,Egg Works,3671 ,4 ,4 
12610,In-N-Out Burger,3671 ,4 ,4 
12611,RM Seafood,3671 ,4 ,4 
12612,Chipotle Mexican Grill,3671 ,4 ,4 
12613,Kauai Cafe,3671 ,4 ,4 
12614,Kobe Sushi Bar,3671 ,2 ,2 
12615,In-N-Out Burger,3671 ,4 ,4 
12616,Food-4 Less,3671 ,3 ,3 
12617,Super B Burrito,3671 ,3 ,3 
12618,808 Island Craves,3671 ,3 ,3 
12619,Farmer Boys,3671 ,4 ,4 
12620,Cravings Buffet,3671 ,3 ,3 
12621,Honey Salt,3671 ,2 ,2 
12622,Bon Chef Cafe,3671 ,4 ,4 
12623,Pasta Fresh,3671 ,5 ,5 
12624,China Star Buffet,3671 ,2 ,2 
12625,Art of Flavors,3671 ,5 ,5 
12626,Smith's,3671 ,3 ,3 
12627,Made in Argentina,3671 ,4 ,4 
12628,Gold Spike,3671 ,2 ,2 
12629,Juan's Flaming Fajitas & Cantina,3671 ,4 ,4 
12630,Frank & Fina's Cocina,3671 ,4 ,4 
12631,The Cracked Egg,3671 ,3 ,3 
12632,The Cracked Egg,3671 ,3 ,3 
12633,Starbucks,3671 ,3 ,3 
12634,Ramen Hashi,3671 ,4 ,4 
12635,Woo Che,3671 ,4 ,4 
12636,Farmer Boys,3671 ,2 ,2 
12637,Dick's Last Resort,3671 ,3 ,3 
12638,The Sparklings,3671 ,4 ,4 
12639,Carl's Jr,3671 ,4 ,4 
12640,Castle of Cakes,3671 ,2 ,2 
12641,Streetcar Po-boys,3671 ,5 ,5 
12642,Einstein Bros,3671 ,3 ,3 
12643,Pei Wei,3671 ,2 ,2 
12644,99 Cents Only Stores,3671 ,4 ,4 
12645,Public School 702,3671 ,4 ,4 
12646,CafÃ© Zupas,3671 ,3 ,3 
12647,Famous Dave's Barbeque,3671 ,4 ,4 
12648,Las Vegas South Premium Outlets,3671 ,4 ,4 
12649,Ping Pang Pong,3671 ,2 ,2 
12650,Ping Pang Pong,3671 ,4 ,4 
12651,Ping Pang Pong,3671 ,2 ,2 
12652,Viva Mercado's,3671 ,4 ,4 
12653,Walgreens,3671 ,3 ,3 
12654,Estiatorio Milos,3671 ,4 ,4 
12655,Sugar Factory,3671 ,3 ,3 
12656,Quiznos,3671 ,2 ,2 
12657,Wahoo's Fish Tacos,3671 ,2 ,2 
12658,Parsley Modern Mediterranean,3671 ,4 ,4 
12659,Parsley Modern Mediterranean,3671 ,5 ,5 
12660,Garden Court Buffet,3671 ,1 ,1 
12661,Bocho Sushi,3671 ,3 ,3 
12662,Yardbird Southern Table & Bar,3671 ,4 ,4 
12663,Firkin On Paradise,3671 ,3 ,3 
12664,Border Grill,3671 ,4 ,4 
12665,Cold Stone Creamery,3671 ,4 ,4 
12666,Taco Y Taco,3671 ,4 ,4 
12667,Cicis,3671 ,4 ,4 
12668,Rosati's Pizza,3671 ,3 ,3 
12669,I Love Burgers,3671 ,3 ,3 
12670,Jimmy John's,3671 ,4 ,4 
12671,Soyo Korean Barstaurant,3671 ,4 ,4 
12672,Olive Garden Italian Restaurant,3671 ,3 ,3 
12673,SkyBar,3671 ,5 ,5 
12674,BabyStacks Cafe,3671 ,4 ,4 
12675,Rise & Shine - A Steak & Egg Place,3671 ,2 ,2 
12676,The Bootlegger Italian Bistro,3671 ,4 ,4 
12677,Kobe Sushi Bistro,3671 ,4 ,4 
12678,Kobe Sushi Bistro,3671 ,4 ,4 
12679,Kobe Sushi Bistro,3671 ,4 ,4 
12680,Tropical Smoothie Cafe,3671 ,3 ,3 
12681,Tina's Filipino Cuisine,3671 ,3 ,3 
12682,Blue Martini Lounge,3671 ,3 ,3 
12683,Fleming's Prime Steakhouse & Wine Bar,3671 ,4 ,4 
12684,Island Flavor,3671 ,4 ,4 
12685,Fat Dumpling,3671 ,4 ,4 
12686,QDOBA Mexican Eats,3671 ,4 ,4 
12687,Roberto's Taco Shop,3671 ,5 ,5 
12688,Shucks Tavern & Oyster Bar,3671 ,4 ,4 
12689,Smashburger,3671 ,2 ,2 
12690,Yogurtland,3671 ,4 ,4 
12691,Carl's Jr,3671 ,3 ,3 
12692,La Bonita Supermarket,3671 ,3 ,3 
12693,Pizza Hut,3671 ,2 ,2 
12694,Sprouts Farmers Market,3671 ,4 ,4 
12695,El Pollo Loco,3671 ,4 ,4 
12696,El Pollo Loco,3671 ,3 ,3 
12697,Baskin-Robbins,3671 ,4 ,4 
12698,Nittaya's Secret Kitchen,3671 ,5 ,5 
12699,Nittaya's Secret Kitchen,3671 ,5 ,5 
12700,La Scala,3671 ,2 ,2 
12701,Lindo Michoacan,3671 ,5 ,5 
12702,Sushi House Goyemon,3671 ,5 ,5 
12703,Sushi House Goyemon,3671 ,5 ,5 
12704,Winter In July - A Pop-Up Lunch with Yonaka and Snow Shavery,3671 ,5 ,5 
12705,Starbucks,3671 ,4 ,4 
12706,Novecento Pizzeria,3671 ,4 ,4 
12707,Gelatology,3671 ,5 ,5 
12708,Tacos El Potrero,3671 ,4 ,4 
12709,Secret Pizza,3671 ,4 ,4 
12710,Lee's Sandwiches,3671 ,4 ,4 
12711,Jamms Restaurant,3671 ,3 ,3 
12712,Outside Inn,3671 ,3 ,3 
12713,P.F. Chang's,3671 ,4 ,4 
12714,Pamplemousse Le Restaurant,3671 ,4 ,4 
12715,Seasons Buffet,3671 ,3 ,3 
12716,Twist by Pierre Gagnaire,3671 ,5 ,5 
12717,PoshBurger Bistro,3671 ,3 ,3 
12718,Monta Ramen,3671 ,3 ,3 
12719,Monta Ramen,3671 ,3 ,3 
12720,Starbucks,3671 ,3 ,3 
12721,Walmart,3671 ,4 ,4 
12722,Pho Lan,3671 ,4 ,4 
12723,Rita's Italian Ice,3671 ,4 ,4 
12724,Putter's Bar & Grill,3671 ,4 ,4 
12725,Subway,3671 ,3 ,3 
12726,CRAFTkitchen,3671 ,5 ,5 
12727,Tea Station,3671 ,3 ,3 
12728,Chaiya Meditation Monastery Monthly Food Fair,3671 ,5 ,5 
12729,JINYA Ramen Bar,3671 ,3 ,3 
12730,KoMex Fusion,3671 ,3 ,3 
12731,Cafe Rio,3671 ,2 ,2 
12732,Spicy Pickle,3671 ,2 ,2 
12733,T-Bird Lounge & Restaurant,3671 ,3 ,3 
12734,Samurai Sam's,3671 ,2 ,2 
12735,Wicked Spoon,3671 ,2 ,2 
12736,Wicked Spoon,3671 ,4 ,4 
12737,Chinita Mexican Bar & Grill,3671 ,3 ,3 
12738,The Sandwich Spot,3671 ,3 ,3 
12739,Sin City Sandwich,3671 ,4 ,4 
12740,Sin City Sandwich,3671 ,2 ,2 
12741,Sushi Tachi,3671 ,2 ,2 
12742,MTO CafÃ©,3671 ,2 ,2 
12743,Henry's American Grill,3671 ,4 ,4 
12744,Festival Buffet,3671 ,2 ,2 
12745,MTO CafÃ©,3671 ,4 ,4 
12746,Jamba Juice,3671 ,4 ,4 
12747,Joyful House Chinese Cuisine,3671 ,4 ,4 
12748,Smith's,3671 ,4 ,4 
12749,Pho Saigon 8,3671 ,3 ,3 
12750,Japaneiro,3671 ,3 ,3 
12751,MerÃ¡ki Greek Grill,3671 ,5 ,5 
12752,Feast Buffet,3671 ,3 ,3 
12753,Grimaldi's Pizzeria,3671 ,5 ,5 
12754,Grimaldi's Pizzeria,3671 ,5 ,5 
12755,Country Club,3671 ,2 ,2 
12756,Egg Works,3671 ,3 ,3 
12757,BabyStacks Cafe,3671 ,3 ,3 
12758,Sultan's Grill,3671 ,2 ,2 
12759,Beard Papa's,3671 ,3 ,3 
12760,East West Pizzeria,3671 ,3 ,3 
12761,Trader Joe's,3671 ,4 ,4 
12762,Freddy's Frozen Custard & Steakburgers,3671 ,3 ,3 
12763,Streets of New York,3671 ,3 ,3 
12764,Pampas Churrascaria Brazilian Grille,3671 ,4 ,4 
12765,Jack In The Box,3671 ,3 ,3 
12766,Holsteins,3671 ,4 ,4 
12767,1900 Asian Cuisine,3671 ,3 ,3 
12768,Ventano Italian Grill & Seafood,3671 ,5 ,5 
12769,Ross J's Aloha Grill,3671 ,5 ,5 
12770,U-Swirl Frozen Yogurt,3671 ,4 ,4 
12771,Trader Joe's,3671 ,4 ,4 
12772,Rita's,3671 ,4 ,4 
12773,Fukumimi Ramen,3671 ,4 ,4 
12774,Mastrioni's,3671 ,4 ,4 
12775,Johnny Mac's,3671 ,3 ,3 
12776,Chile Verde Express Mexican Grill,3671 ,4 ,4 
12777,Studio B Buffet,3671 ,4 ,4 
12778,Panera Bread,3671 ,3 ,3 
12779,Tropical Smoothie Cafe,3671 ,4 ,4 
12780,Da Lat,3671 ,4 ,4 
12781,Sprinkles Cupcakes and Ice Cream,3671 ,4 ,4 
12782,Dickey's Barbecue Pit,3671 ,2 ,2 
12783,Dairy Queen,981 ,3 ,3 
12784,Starbucks,981 ,4 ,4 
12785,Metro Pizza,981 ,5 ,5 
12786,Camille By Manon,981 ,4 ,4 
12787,Go Wild Sushi & Grill,981 ,4 ,4 
12788,Target,981 ,3 ,3 
12789,Sands Expo,981 ,3 ,3 
12790,Buzios Seafood Restaurant,981 ,2 ,2 
12791,Menchie's Frozen Yogurt,981 ,3 ,3 
12792,Walgreens,981 ,3 ,3 
12793,Tasty Crepes,981 ,3 ,3 
12794,The Buffet at Bellagio,981 ,4 ,4 
12795,The Buffet at Bellagio,981 ,3 ,3 
12796,Silverton Casino,981 ,4 ,4 
12797,Boulder City Chamber of Commerce,981 ,4 ,4 
12798,Gimme Some Sugar,981 ,5 ,5 
12799,Fish N Bowl,981 ,4 ,4 
12800,Wo Fat,981 ,4 ,4 
12801,Crown Bakery,981 ,3 ,3 
12802,Las Vegas Farmer's Market,981 ,3 ,3 
12803,Pan Asian,981 ,5 ,5 
12804,Pan Asian,981 ,5 ,5 
12805,Bob Taylor's Ranch House,981 ,4 ,4 
12806,Five Guys,981 ,4 ,4 
12807,Aranya Thai Bistro,981 ,3 ,3 
12808,Terrible Herbst,981 ,3 ,3 
12809,Buldogis Gourmet Hot Dogs,981 ,3 ,3 
12810,Speedee Mart,981 ,3 ,3 
12811,Ramen Kobo+Sake,981 ,3 ,3 
12812,Cozymel's Mexican Grill,981 ,3 ,3 
12813,Lou's Diner,981 ,4 ,4 
12814,Denny's,981 ,4 ,4 
12815,Menchie's Frozen Yogurt,981 ,4 ,4 
12816,Gaetano's Ristorante,981 ,3 ,3 
12817,Kyklos Greek Cafe,981 ,4 ,4 
12818,Archi's Thai Cafe,981 ,4 ,4 
12819,The Peppermill Restaurant & Fireside Lounge,981 ,4 ,4 
12820,Fountains of Bellagio,981 ,5 ,5 
12821,Rocket Fizz,981 ,4 ,4 
12822,Starbucks,981 ,4 ,4 
12823,Sugar Factorys,981 ,3 ,3 
12824,Tom's Urban,981 ,3 ,3 
12825,RM Seafood,981 ,5 ,5 
12826,Roy's Restaurant,981 ,5 ,5 
12827,FÃº Asian Kitchen,981 ,5 ,5 
12828,Cafe Darak,981 ,4 ,4 
12829,Anthony's Prime Steak & Seafood,981 ,5 ,5 
12830,Bradley Ogden,981 ,3 ,3 
12831,Social Bistro & Wine Bar,981 ,4 ,4 
12832,Cravings Buffet,981 ,3 ,3 
12833,Casanova,981 ,3 ,3 
12834,Honey Salt,981 ,4 ,4 
12835,La Flor de Michoacan,981 ,5 ,5 
12836,La Flor de Michoacan,981 ,5 ,5 
12837,Art of Flavors,981 ,5 ,5 
12838,Smith's,981 ,3 ,3 
12839,Bottiglia Enoteca,981 ,5 ,5 
12840,Bottiglia Enoteca,981 ,4 ,4 
12841,Gold Spike,981 ,5 ,5 
12842,Starbucks,981 ,4 ,4 
12843,N9NE Steakhouse,981 ,4 ,4 
12844,Juan's Flaming Fajitas & Cantina,981 ,4 ,4 
12845,Frank & Fina's Cocina,981 ,4 ,4 
12846,Boteco,981 ,3 ,3 
12847,Denny's,981 ,4 ,4 
12848,Los Cucos Mexican Cafe,981 ,2 ,2 
12849,Grotto Ristorante,981 ,3 ,3 
12850,Mary's Diner,981 ,3 ,3 
12851,The Coffee Bean & Tea Leaf,981 ,4 ,4 
12852,Streetcar Po-boys,981 ,5 ,5 
12853,Lucky Foo's Restaurant & Bar,981 ,2 ,2 
12854,Mr Chow,981 ,2 ,2 
12855,Cleo,981 ,4 ,4 
12856,Pei Wei,981 ,3 ,3 
12857,Royal Indian Bistro,981 ,3 ,3 
12858,Public School 702,981 ,3 ,3 
12859,Famous Dave's Barbeque,981 ,3 ,3 
12860,Eatt Gourmet Bistro,981 ,3 ,3 
12861,Guy Fieri's Vegas Kitchen & Bar,981 ,4 ,4 
12862,Blaze Fast-Fire'd Pizza,981 ,2 ,2 
12863,Froots,981 ,1 ,1 
12864,Las Vegas South Premium Outlets,981 ,3 ,3 
12865,Eureka!,981 ,4 ,4 
12866,Home-Made Ice Cream,981 ,4 ,4 
12867,Panera Bread,981 ,3 ,3 
12868,Ping Pang Pong,981 ,4 ,4 
12869,Cabo Mexican Restaurant,981 ,4 ,4 
12870,Walgreens,981 ,2 ,2 
12871,Il Mulino New York,981 ,3 ,3 
12872,Applebee's Neighborhood Grill & Bar,981 ,3 ,3 
12873,Estiatorio Milos,981 ,4 ,4 
12874,Mood Restaurant,981 ,4 ,4 
12875,Hawthorn Grill,981 ,4 ,4 
12876,Chow Mein House,981 ,3 ,3 
12877,Chow Mein House,981 ,3 ,3 
12878,Dim Sum Cafe,981 ,1 ,1 
12879,Dim Sum Cafe,981 ,3 ,3 
12880,Norm's Eggs Cafe,981 ,4 ,4 
12881,Streets of New York,981 ,3 ,3 
12882,India Oven,981 ,3 ,3 
12883,Canter's Las Vegas,981 ,3 ,3 
12884,Il Chianti Italian Steak & Seafood,981 ,4 ,4 
12885,Garden Court Buffet,981 ,4 ,4 
12886,Smith's Food & Drug Centers,981 ,3 ,3 
12887,MGM Grand Buffet,981 ,3 ,3 
12888,Capital Seafood Restaurant,981 ,4 ,4 
12889,Yardbird Southern Table & Bar,981 ,4 ,4 
12890,Yardbird Southern Table & Bar,981 ,5 ,5 
12891,Yardbird Southern Table & Bar,981 ,5 ,5 
12892,Border Grill,981 ,5 ,5 
12893,Border Grill,981 ,4 ,4 
12894,TENDER Steakhouse,981 ,4 ,4 
12895,Sinaloa Tacos,981 ,4 ,4 
12896,Taco Y Taco,981 ,4 ,4 
12897,Starbucks,981 ,4 ,4 
12898,Starbucks,981 ,4 ,4 
12899,Sambalatte Torrefazione,981 ,4 ,4 
12900,Soyo Korean Barstaurant,981 ,2 ,2 
12901,BabyStacks Cafe,981 ,5 ,5 
12902,Rise & Shine - A Steak & Egg Place,981 ,4 ,4 
12903,Lulu's Bread & Breakfast,981 ,4 ,4 
12904,Lulu's Bread & Breakfast,981 ,5 ,5 
12905,Lao Sze Chuan,981 ,3 ,3 
12906,DT's Filipino Food and Karaoke,981 ,3 ,3 
12907,The Bootlegger Italian Bistro,981 ,3 ,3 
12908,Einstein Bros,981 ,3 ,3 
12909,Canal Street,981 ,4 ,4 
12910,Food Express Chinese Restaurant,981 ,3 ,3 
12911,Asia Creamery,981 ,3 ,3 
12912,Parma By Chef Marc,981 ,5 ,5 
12913,Sushi Mon,981 ,3 ,3 
12914,Fleming's Prime Steakhouse & Wine Bar,981 ,3 ,3 
12915,Island Flavor,981 ,3 ,3 
12916,Rio All Suites Hotel & Casino,981 ,3 ,3 
12917,American Fish,981 ,5 ,5 
12918,Los Antojos,981 ,3 ,3 
12919,Einstein Bros Bagels,981 ,4 ,4 
12920,The Butcher Block,981 ,4 ,4 
12921,Lucille's Smokehouse Bar-B-Que,981 ,3 ,3 
12922,Smashburger,981 ,3 ,3 
12923,Polish Deli,981 ,3 ,3 
12924,Canyon Ranch Grill,981 ,4 ,4 
12925,Starbucks,981 ,4 ,4 
12926,Cafe Gelato,981 ,5 ,5 
12927,The Perq,981 ,3 ,3 
12928,Retro Bakery,981 ,4 ,4 
12929,Heaven's Cookie & Creations,981 ,4 ,4 
12930,Heaven's Cookie & Creations,981 ,4 ,4 
12931,Fleur by Hubert Keller,981 ,4 ,4 
12932,Artisanal Foods Cafe,981 ,5 ,5 
12933,Cafe Siena,981 ,3 ,3 
12934,CrÃªpe Expectations,981 ,4 ,4 
12935,St. Tropez International Buffet,981 ,3 ,3 
12936,St. Tropez International Buffet,981 ,3 ,3 
12937,Nittaya's Secret Kitchen,981 ,3 ,3 
12938,The Diner at LVM Resort,981 ,3 ,3 
12939,McDonald's,981 ,3 ,3 
12940,Mount Everest India's Cuisine,981 ,4 ,4 
12941,Vic & Anthony's Steakhouse,981 ,4 ,4 
12942,Starbucks,981 ,3 ,3 
12943,Veranda,981 ,4 ,4 
12944,Veranda,981 ,5 ,5 
12945,Veranda,981 ,5 ,5 
12946,Sushi House Goyemon,981 ,5 ,5 
12947,Starbucks,981 ,4 ,4 
12948,Firehouse Subs,981 ,4 ,4 
12949,Mimi's Cafe,981 ,3 ,3 
12950,Starbucks,981 ,3 ,3 
12951,Lazeez,981 ,3 ,3 
12952,Gelatology,981 ,3 ,3 
12953,Taqueria El Pastorcito,981 ,5 ,5 
12954,Johnny Rockets,981 ,2 ,2 
12955,Jamms Restaurant,981 ,4 ,4 
12956,Blueberry Hill Family Restaurant,981 ,3 ,3 
12957,Honolulu Cookie Company - Grand Canal Shoppes,981 ,4 ,4 
12958,Pamplemousse Le Restaurant,981 ,3 ,3 
12959,Seasons Buffet,981 ,3 ,3 
12960,Circo,981 ,3 ,3 
12961,Albertsons,981 ,4 ,4 
12962,Twist by Pierre Gagnaire,981 ,5 ,5 
12963,Twist by Pierre Gagnaire,981 ,5 ,5 
