,business_id,name,city
151429,kl2kuAgGZ7tfi9kznMhQNA,Crimson Teas,Toronto
151431,X9tODgtL78EbhEX1tRsXtA,Maison MÃ©tivier,MontrÃ©al
151434,0FPiudg5-syHhU0t88rgSA,Sloan's Ice Cream,Las Vegas
151437,F8mE7UVeRjkO4gPsBe6WWg,MAIZ,Toronto
151439,bLdvAHB3y55gHGoRGD6MJw,Vons,Las Vegas
151440,rLq_OTbzcGay1PHqriDVqw,The Sandwich Delight,Toronto
151441,LSXqMO2B0nD3gt-GX_5a4Q,Reagan's Public House,Fort Mill
151443,iMK_sepebKBMfv4TDc-ifw,Asian Buffet,Toronto
151451,2zufEbSI_D8t3WPCgShw-w,The Marketplace,Las Vegas
151455,m8LwM6D7UkgZxCj7uw68GA,Le Salon de ThÃ© Gryphon d'Or,MontrÃ©al
151457,xnmQ1-YwnQJiV4zrP2LDuw,Burger King,Pittsburgh
151466,Mn6PbumS7GL2v3jPilTaeg,Tamba,Las Vegas
151468,6rTfCrx1653GH7sMS2G7KQ,Sleepy Baker,Toronto
151469,TtuW_nIHFYkhiZOx4Ot7aA,Restaurant Sara,MontrÃ©al
151471,tVrKuh92l1eGK2fXsGYzaA,Colectivo Coffee,Madison
151473,l4pAkHCVUKAcDvo-iNSbYA,Ahipoki Bowl,Scottsdale
151474,pZheA6S-JPT7v_H444D3RA,Green Valley Grocery,Las Vegas
151475,8rIDfnWHSo-K0Xb9Y1gjrA,The Improper Pig,Charlotte
151477,WqjHEdAftag4ixm09POepQ,Pizza Joint,Las Vegas
151479,dNy_RP9YolWZ3DmZTzRyOQ,Carolina's,Avondale
151485,ygcX18rboNOaYnNmRCDytw,Ming's Bubble Tea,Kent
151487,e9wYr5tY35fPsVvHesmYXQ,Au Paradis du Fromage,MontrÃ©al
151488,YDM2mRIX5vB3feGiKhFk6Q,Dough Doughs Hawaiian Cafe & Malasadas,Las Vegas
151489,f1DAsjOu6Zq1o003yub79w,La Grande Terrasse,MontrÃ©al
151490,wtg854TL8XL454Nm7T1UJA,Hot Dogs at Slots of Fun,Las Vegas
151491,0BO3-F1y7nyTEmqb_ZivzA,Shore Restaurant,Lakewood
151492,tUxOHYVW6e1l2frBQ7pAtA,Congee Wong,Markham
151494,wDkLokdj5_WMd_fP3ohWJg,Cafe Java U,MontrÃ©al
151496,X1r8ugVdi4r6siqkNmIkkg,Raspados Imperial,Phoenix
151498,n-5dPbGyziS0SOkVDTquFQ,Maki My Way,Toronto
151499,CSeK_v_7OUmFpq7H-WW0WA,Little Caesars Pizza,Las Vegas
151502,Px6FNVLlN9wZQ-uadZiIcw,Burger King Restaurant,Wexford
151503,APjfN5hkcv0CZsGAxHIS3g,Smoothie King,Charlotte
151504,SuMi4hxed5qk-M8IklFg8Q,BJ's Restaurant & Brewhouse,Pittsburgh
151506,OsmhWqUsRwLmPF6JkRzFbQ,Subway,Toronto
151507,o7LyVl6LYk8ttlHK2ge0Rg,Subway,Phoenix
151508,IiYY8e_I7wFt0xo5I-6GDA,Restaurant Y Taqueria Acapulco,Kannapolis
151510,9f09Uv80Fi0-eOWKvU9Qpw,Dr Flea's Hwy 27 & Albion Flea Market,Etobicoke
151512,Bpi7titszFYy7--vftq6Yg,Top Gourmet of China,Vaughan
151513,caAANdFlQipZGQM-jgcrYg,Charlie's Steakery,Etobicoke
151514,rj5TMsJ3Hq5QUm9RzJYKcQ,Bounce Nightclub Hinge Lounge,Cleveland
151515,T4JGbW9XEGQVrLpQcNFXtA,Sun Luck Garden,Cleveland Heights
151516,s0IHyfHZIyDdNWV8g7XaMw,Les Chocolats de ChloÃ©,MontrÃ©al
151517,FjkUqb8hvuEyUGam-3KWeA,Mesh Peri-Peri Grill,Mississauga
151518,8Do8TCvBlRLxCIoBYoL4rw,Catacombs Coffee House,Madison
151520,LdRQcqRPZXCceiMUG_uvoA,Starbucks,Cleveland
151524,_ZZs0xaIg_evDhtzgYFYtw,Mr G's,Charlotte
151528,H_CKS6wY2_uFWJrHhCZBMA,Original Chicken Tender,Las Vegas
151529,JucrAcz7BXWEUi5eYI2g3w,Green Valley Grocery,Las Vegas
151530,x792tXM8gIf6-nU2IiiAEQ,Five Guys Burgers & Fries,Champaign
151532,MLHZA4c1ZLVcgbPEv8Dvmw,Sutters Ridge Farm,Mount Horeb
151533,oVxApB_ClUWKYOe04cbcFQ,Spice Station,MontrÃ©al
151535,BUzhRt0vN85YX-v3I9ueew,Jamba Juice,Phoenix
151538,x7V4wx8O_5EWP1SacNtWSQ,Flock Rotisserie + Greens,Toronto
151544,hTZGMEKTtaY0wwB-czFxxA,Sushi Too,Pittsburgh
151548,hbipF-PtqC2RI70Aqx4mlA,The Warren Bar and Burrow,Pittsburgh
151550,uhwRh2VtzXxwXoqL2dHqYw,Lindt Chocolate Shop - Don Mills,North York
151551,8nMgZDgyvDvduIWw9DfuPQ,Taco Bell,Sun Prairie
151553,qd-nuT8GlS3hsjKmDDj72g,Burrito Boyz,Mississauga
151556,h9r-Uif_y0b6x80IJFzXLA,Rock & Reilly's Las Vegas,Las Vegas
151557,HnYIhqta4432AsqGBcSlfg,The Rib Crib,Elizabeth
151560,XM3Is1QnOXFjQefUkzDkuQ,Booster Juice,Brampton
151561,BXiB8DKi1nRmdyn39QjxQA,American Burger Co.,Charlotte
151562,JzV9vG0z6h2pllvUyTVxFw,Ming Moon,Oregon
151563,bX0xK2LM1Yz1Gbv0BGlIPA,Louisiana Fried Chicken,Phoenix
151565,VSi-cNgzcyxsQXez5LsOsQ,Wendy's,Gilbert
151568,EUDKL2TNV1kpeUQm_QZvCQ,Tim Hortons,North York
151570,1N6_FgS6nq5eT_3x4MXm4A,Water N Ice,Phoenix
151575,9F7ATiYZMTReDz3VJWg4BA,Mr. Hero,Strongsville
151576,oo73pe5tERpDxaa_eSY2tQ,Iqbal Kebab & Sweet Centre,Toronto
151581,03icrim6SfEQJlejDMbzsA,Pho Saigon,Las Vegas
151583,fN3_baB8ixm9aG-Hrpd6Lw,China Dragon Buffet,Middlefield
151584,R0ukZ5FgY_2Pn96Go5mftA,Johnny Rockets,Las Vegas
151587,37joQpD9m5AIcrW1c8OBnQ,Urban Smoke Fusion BBQ Food Truck,Toronto
151590,5nZVVPO_cYH9aQeClTP9zA,Sauce Pizza & Wine,Scottsdale
151594,xbCLTxUYvm1ZMzBYtKEq4w,Platinum Club,Toronto
151599,Xp46hv8TxejNDGbJJ2cfQw,Osaka Sushi,Toronto
151601,Z4PkpJDhnfcUO0bje-w4kw,Which Wich,Matthews
151603,GmFx1IuTjkcbxjZr7k5FqA,Ruan Thai Restaurant,Calgary
151607,C0EXdaVIuFf0smZj3Qj5Qg,Brimley's Water & Ice,Phoenix
151611,QtiW05WWmBv8MSpGymhcsQ,Opa! Greek-American Cuisine,Pittsburgh
151614,xfB9-BQ7JKtPy99KRz5niQ,Chef Quan,Thornhill
151615,jHB0Rb_xjcUy5po-XQAB-A,Fiddler's Green Pub,Calgary
151620,G0B4WeOehT6wGk1JvvPDHA,Les DÃ©lices du Punjab,Lasalle
151622,F0Wv3QMEXhX3vknb5SPqCA,Atlanta Bread Company,Madison
151623,4r0Ho5rbAZ_BhXvpQmxbag,Jackalope Flats,Phoenix
151624,W1pj7OeYz5oF42vACSoxmA,McDonald's,Markham
151625,EQIT5u3x0TX_hFGi8C_fpA,McDonald's,Harrisburg
151628,cgyskt8KafkXddfXEdTFWg,Oxbow,Calgary
151632,dAVgrmzqBfn85zTgDP1UgQ,Got Que?,Surprise
151634,0HX6vATcczEjEquABzFK3Q,La Brasserie Saint-Denis,MontrÃ©al
151635,4_eSqUE-WNGv0aUV1N9XcA,South Beach Restaurant and Lounge,Scottsdale
151636,4zqNMawX8otZxcKWXHk6pQ,Les Delices Bio,MontrÃ©al
151637,N7iOez1IbRc8wErxJLt5CQ,Tom's Diner Southside,Pittsburgh
151641,smheJ4YvpiMObas1mrfAjQ,Grilled Expedition On Mill Cafe,Tempe
151643,5JjlWFANEQ7ztxwzkdby0A,Real Fruit Bubble Tea,Toronto
151648,Cz9jo32p-CnjOI3rYUcu1A,Lion Pub and Grill,Newmarket
151649,wymUX-o-ytt31yUo_FI4-w,Silvioni's Restaurant,Pittsburgh
151651,6NlZffPhmy5IgJdu_nI9nA,La MÃ¢le Bouffe,MontrÃ©al
151655,3L8D5tGJ4FzQQo6ZMvbVYg,The Lodge Sasquatch Kitchen,Tempe
151659,O_MvJAHkwF1YtXDsnnlJnw,Tim Hortons,Scarborough
151663,z1jWE9gO4ehWJESM_H7zpA,Icha Tea,Toronto
151667,rsi6QZS49aMKQJT3chIhHQ,Dairy Queen,Mesa
151669,3-Bm90nXNtwLFyDtlj9olQ,Myung Sung,Las Vegas
151677,vJaL_UtIRkpmczGrwLSs1Q,Burger 21,Chandler
151679,ZwRFTD84EUnCFIhp1VoIPQ,Carl's Jr.,Toronto
151683,O2IPbv7l5frXpdwnSZIicQ,Buon Giorno Cafe,Pittsburgh
151707,104bVaO2Sh1SSKv_6MrZ0A,Aldi,Middlefield
151708,urhLZ6hGTMXal7gBC-JNDg,Sami Fruits,MontrÃ©al
151710,PeEfojzwaDez7PyIIktXgA,Dotty's,Las Vegas
151712,IOmlp-I18fB8t43DjQMDNg,Godfathers Pizza,Las Vegas
151714,DIK6moKwvpaSMUIrxpOq8A,Steerburger Tous les Jours,MontrÃ©al
151716,xTf9XC5JG4Al7f9mP5tpsg,Burger King,Brunswick
151717,GOKaUf6xskku9-ENc-X28A,Taco Bell,Las Vegas
151721,sPGbBt01zybTxV2FRdRaDQ,Sichuan Garden Restaurant,Toronto
151723,n7V4cD-KqqE3OXk0irJTyA,GameWorks,Las Vegas
151724,1Os0g2rh6I50ZIXEZSaNkA,DLUX,Madison
151727,UzsXZoePcmt6RWo00qNNAw,Carolina Ale House,Charlotte
151729,Fx-11FHhKpx7inwuT1j_2g,T.G.I. Friday's,Mesa
151730,QNdNPr3f-WdESYo9WabWpw,Istanbul Cafe & Espresso Bar,Toronto
151737,_6qyMSc0WiwXeEXqVpkjMg,Wendy's,Ajax
151738,dKncjeWnvdqYiNC8l26fog,Jimmy John's,Champaign
151739,v4EAzXkZeZud-CzyBG9skw,Starbucks,Gilbert
151754,62zEyjc1gsTVPKzLOWHXfA,The Cake Smith,Toronto
151763,LWGPEGEa3Oj8avn4nkyXbg,Sequoia Cafe & Bar,Toronto
151764,oyjkEn5fAqcGNsBbqc8LTw,Buffalo Wild Wings,Charlotte
151765,4vzxDkAcnOQEQcs4rk_7-Q,Bofinger Barbecue Smokehouse,MontrÃ©al
151766,Uqs18_AgDYsByvtSSOMzkw,Boccacinos Restaurant,MontrÃ©al
151769,rb6BYe7M1t8GTpz4NZC9Uw,VOM FASS Las Vegas,Las Vegas
151780,B4HSA_Y5rgQftRL-gPYgtw,Arun Bakery,Maple
151786,lDr1pXOU75er2vmFigQc7w,Nathan's Famous,Las Vegas
151787,Q5cwBuHfkt3NjnDrxA-h8w,Sala Thai Restaurant,Madison
151789,eXbvy7uAzJRQoDRg1FAT1A,Granada Bar and Grill,Scottsdale
151791,buTGupHVDXDJFBzDKIHGzA,GetGo Fuel Station,Carnegie
151792,aERG7UrmoCfEgIaU_Jsvmw,Pain Ã  Tartine,MontrÃ©al
151793,Jb82hvduu8CA6DzEvnqHyQ,MOKA,Madison
151794,M_JZsxuSquWmqcETqz3bNg,Krazy Sub-Steve's,Mesa
151799,A__STwEqG_f-0D-m89vrwA,Longo's,Toronto
151800,0ZEGp6A7W8GgZwYr4JueJQ,Yeh!,MontrÃ©al
151801,uNsMn44UOp58l62_Jj8bmQ,Fresh Catch Seafood,Cleveland
151804,Xav_5NIz-mOZfwUwSOwrTg,Aroma Espresso Bar,Vaughan
151805,H9Ht6OgTMl3PZoX60OzCew,Domino's Pizza,Toronto
151807,PeZu37TOMW3S9UuB6QUmDA,Super Pantry,Champaign
151808,NeDqVEiin0q-FxCvOKiERw,My Slice of the Pie Pizzeria,Phoenix
151812,MtcaxtvSmdbwcMWvn10B8w,Cheese Garden,Markham
151814,WgBV0Sm-yNVgfI__5m1Bug,Tropical Smoothie Cafe,Las Vegas
151818,itnExCtgV-49SKgMs3M7kg,Chipotle Mexican Grill,Medina
151825,Cu1n3m5WHwiRJBevKvhoew,Triple B Farms,Monongahela
151827,KrW2Eac1OntJ0xbrQJ5wNQ,Cora,Laval
151828,3XmeCcAHdQwdEUh71SFMTQ,Mimosa Vietnamese Restaurant,Calgary
151830,dgTCrIlHmwijcBbOeh2aHg,Treichel's Grille,Aurora
151837,bZU80cosBR5btXby1xCOyg,ONoir,MontrÃ©al
151839,2YnUIGGmhoJX4Cd61nQLkg,Za's Italian Cafe,Champaign
151841,pX_Gr9L5gXhmNx3YQe23Nw,New York Deli & Restaurant,Charlotte
151846,7WySgBzVyMrexRya2TSfgQ,Greenleaf's & Bananas,Tempe
151856,LZfD1fThijhkNkzv4rUWSg,Walgreens,Charlotte
151858,yKJCTTGgUr8IHyQDk6NKfA,Basha 21,Squirrel Hill
151859,_BurpVcmKZRovzqW4cm1qw,Chili's,Peoria
151860,U1aR3Z0PvLkA9i8_fpF5GQ,Anh Dao Sakura Oriental Market,Charlotte
151862,ib0RoGGWpz_QXgBy2Y5cQg,John 2.0,MontrÃ©al
151863,PmDhZiyiHI6O3RJXXojJcA,Pizza Pizza,Toronto
151864,k_n22UWFC0xFPtHh041cIA,Dalla Rose,MontrÃ©al
151866,gogO5RF4Rqz2THF1ATcCew,Kabuki Japanese Restaurant,Glendale
151869,G8mz50lT484Ak6qP2N-whQ,Mary Brown's Famous Chicken & Tater,North York
151873,Z_AwsZrpZ4jFio-j4bMSTw,Acme Burger Company,Toronto
151874,TqcynTkmvUceKUHOy2GBeQ,Sports Deli,Henderson
151878,c-fOJM0NzMx1ACV9PPZNhg,The Opera House Grill,Toronto
151879,SvBYXF90-eqcxD8sAHzZfw,L'Alexia Restaurant-Taverne,MontrÃ©al
151882,1inJN3DOaJMuPMB7DvPs5g,Luna's Family Restaurant,Brunswick
151883,T3xarRKQzQ8_bOdsEQDiZA,Raising Cane's Chicken Fingers,Strongsville
151885,YIBrTXKR6Q0o4wlT5a6JAg,Lazar Gourmet Foods,North York
151889,Qihead6oTtWCwde3TBqlGg,Du-Par's,Las Vegas
151898,XpyYSWF-8xi_aZ67RUuk2Q,El Encanto DOS,Phoenix
151899,1HfkEkNhI6XJXkgrCTBKpw,The Urban Tap,Pittsburgh
151901,s44Pr0mXmAtxiRqz_m9CPA,Murphy's Bar and Restaurant,Madison
151903,fOAf6lQHhPn7qybtHKxsGQ,Losers Most Wanted Bar,Las Vegas
151904,mzREMIknfmagJugibXrCsQ,Pho Tien Thanh,Toronto
151908,OfITr0B8bZU3vukSQJIrWQ,Milagro Grill,Phoenix
151911,GFsZyatl9BFg9F3rDtR9aQ,Subway,Tempe
151914,m4-N0JjR_Rc2vhMpsDQgsg,Ice Cream Heaven,New Kensington
151915,GDOAg680Gmi6S1MlhU7B1g,Taco Bell,Cleveland
151919,dlMPxeNY3sECW8DeBPm55Q,Circle K,Mesa
151920,sZjy5U0AEXr7r2PZPi5rMQ,Starbucks,Toronto
151921,aw7i9IpuQHTa3VdNRMJFpQ,Firehouse Subs,Tempe
151923,S7iacpBCVk1oLgn-Jek31Q,Earth Fare,Concord
151924,fI1ZE6z4cyajLW4eqeFgXQ,Spice Thai Cafe,Toronto
151928,_toz5ca6UeEMm-ScLakofg,Packs & Dogs,Pittsburgh
151936,UIJnUdvM0J39JqK5ubR7bA,Thai 999 Express,Mentor
151938,94EjzQ9cp7iVctFNe0SSsw,Wings Restaurant,Las Vegas
151948,nMV7Sn15I87tDlHJiSE92A,Fat Tommy's Pizzeria,Pittsburgh
151950,ySkrz264l39YRcZ2-48C1g,Chipotle Mexican Grill,Phoenix
151952,onAgdyI7pXutWgfxx9BRhw,The Brilliant Bagel,Scottsdale
151953,LwsGolUPGcTP_SlfQroUyA,Schneider's Dairy,Pittsburgh
151954,hep6meAKTP55OZImraynwQ,Hyang Jin Japanese,MontrÃ©al
151955,g0MQNtwxfUBisDA7hMuLEA,806 Martini and Wine Bar,Cleveland
151965,W8GVfGILy7an385lZSEvSw,Burger King,Las Vegas
151968,268joWeJM6ztZhoyzNNVGw,Wendy's,Kirkland
151969,V94gk_Vx0Ot623UGHG6PrA,The Salted Lime,North Las Vegas
151974,Ws8kssMm4fuprJWSyJFDNA,Il Miglio,MontrÃ©al
151976,ZpPOPR5BfxBRCIZGNFJFhw,Famous Toastery Uptown,Charlotte
151978,Mhkzi__nF_agNfGvuVsJhQ,Photo CafÃ©,MontrÃ©al
151985,wNWWTVl6kCQJdDuHbx2dYw,Humber Bay Park East,Toronto
151990,ziEGXxNH55x7CMi0eAouKg,Little Tibet Restaurant,Toronto
151996,Wd3xGiBYqX_N6wqOAoHsQw,Pho Hung Restaurant,Toronto
152004,5Y-p9QJLrg2P0I8RjJ9TTQ,Chang Jiang,Madison
152006,Kyl7Iaubsz3vvfykxdcmjA,Nathan's Famous,Las Vegas
152007,Cvor72cgP6IjBhE46hrdVA,Paolo Gattuso,Brossard
152012,RKwQeHTvE2XxAsr_QFD6rg,Nawab International Restaurant,Thornhill
152014,LCNc4r6LvVs-JBmfQYAqbw,1902 Tavern,Pittsburgh
152016,M-CNhnyuitsiFfyUh9Psvw,Tiffin Restaurant,Pickering
152017,_ewxwEwJM-IYfIYnKpQOZw,Mexicali Raspados,Las Vegas
152018,dfGY5Cvu01epW3wD_grmsQ,Monica's Mexican Restaurant,Akron
152020,ukAUNyzUcBA4Su8UKjaJKg,7 Numbers Restaurant,Toronto
152022,TqAl6eKXmSliEQHLq1ybrA,Happy Bellies,Pittsburgh
152024,iLPBZ_ic0LyiviqfXbkjwg,Hubers,Champaign
152025,FdiZDOs8LbSnBpA_e5R5HQ,Jet's Pizza,Chandler
152026,HFyMS_9yLaYN7GIcXzcboA,Gringo Star Street Bar,Tempe
152028,eg5T5VuFcf-B-RaTqSzoOg,Arby's,Mentor
152033,rY2lui1-kvcSyEx-_EV0mw,Menchie's - Brossard,Brossard
152034,-weah7G6XZrdmE_0scCyig,Chuy's Mesquite Broiler,Phoenix
152039,Jv7wMUlCMemnbucQ0QxWMw,Jimmy John's,Glendale
152040,s1-MHTw5mdYmgqma-czQnA,La Bonne Humeur,MontrÃ©al
152054,0drLgbfPxNN0ODVwzVc_ZA,Bagel Stop,Toronto
152064,vuOGGx6KTbgfL-yIhmkTrw,Les MarchÃ©s d'Aliments Naturels Tau,MontrÃ©al
152065,Tvw-7siA6FtCSwRikb5FVA,Green Lantern Restaurant,Mc Farland
152066,xaAt3ZLSjZ8LXpht_eDg4Q,Bun Pho Phu Hai,Vaughan
152071,YcP6-O42hZs6SNx3jUAUog,Rebel Laundrymat and Minimart,Las Vegas
152073,0l8vLLjY1kDzFzkDaDAfWw,Super Carniceria La Hereford,Phoenix
152074,m6CQrFCYaeAeajKctm5NmA,Panchero's Mexican Grill,Middleton
152075,vr8EqpXdoD6hxo_XSECFoA,DAVIDsTEA,Toronto
152076,Z5T-muBHTERxj3jFqhiLHw,Zen Restaurant,Verona
152077,gYaHaYOv9xdLbIDWCpTjFA,Starbucks,Mayfield Heights
152079,_iUq8i7GmSXDOsuM0UiQCg,Starbucks,Las Vegas
152081,nJxSlfv4PdYcFOANK7NU5A,La Prep,Toronto
152082,QgsdA8aEWqbns5XoI37TEg,Five Guys,St-Jerome
152087,IKCVtAEzYNDENgGdb9WW5w,Panera Bread,McKees Rocks
152091,e4BSPTPc5DLjvdJY18EaVA,Double Lucky Seafood Cuisine,Markham
152095,Ybm9oTg0TwlvTw9Wo5PXUw,Globefish Sushi & Izakaya,Calgary
152096,4n-dVQjgPPSg_xxuLB_QLQ,Tides Seafood & Sushi Bar,Henderson
152098,5zCfEKb9RR-_g5W0vra2dg,Lidl,Rock Hill
152111,e3D-zDL66uIaTFOdjJv8SQ,Chauhan's Fine Indian Cuisine,Markham
152112,MMkxpsumAUjBspyf9tyMuQ,Sushi 67,Toronto
152116,t7G5dq2Z0iUk6YHXHj3Hjg,Subway,Scottsdale
152118,cY70RdP5w6gxRhY-wZ681A,Shahi Karahi,Scarborough
152122,yRTwPIAjJ5u7Nqg8TeeE7A,Fede Pasta,North Huntingdon
152124,5Jp7R4_0oMDUfX-_4tBo1Q,Shokunin,Calgary
152130,qI15oUMWusLnovlnV7DTSA,King Street Social Kitchen,Toronto
152131,PAcD5cYk9yFtgUYvejaVfQ,Del Taco,Las Vegas
152135,011ayCokCnktQPSx-uL_SA,McDonald's,Las Vegas
152137,mOF_0nlTRu5NxOu6MsOAQQ,Ding's Garden,Las Vegas
152138,o5nPu-ITfZ2OYx-6cU3moQ,Beanz Coffee Cafe,Las Vegas
152140,saclk7OIubl0zzcXm3xlSg,Bite Cafe & Bakery,Phoenix
152141,Ft2atJZShrTKeia1NfRxLw,Thai Plus Leon,Lachine
152145,ojk9NWd9QTWIhu55EN-hcQ,PÃ¢tisserie Chez de Gaulle,MontrÃ©al
152152,ACK4IeBwuV7SRGDjkDDhQg,Mastro Ristorante Italiano,North York
152153,HdE4WIo1AC9ZRDq7I0ZB5g,Five Spice Kitchen,Calgary
152154,gqjUOwxbj6wt-2SO5fGRPw,Peoria Cafe,Peoria
152158,goI2fAh1s3byFt7epsa9BQ,Kotta,Toronto
152159,J255D4FdBCZYEhFr3z8_kA,Angus Pho House,Markham
152162,XUlQ4BVoZH6rnAT40cYGOQ,The Good Egg - Park Central,Phoenix
152167,VDcfkHSR_Asv3onUsfBTqA,Freedom Pizza & Deli,Wexford
152175,HIZvuAcqHuig61aByOJ5Tw,Evergreen Brick Works Farmers' Market,Toronto
152176,PW1oX9lN0e9apj5TRn288Q,Spectators Sports and Grill,Chesterland
152177,mZsvMd5RCat1d3KMSD5tsg,Endgame Bar,Tempe
152178,ttKbmaIhQREGeT2esJnIMQ,Dairy Queen,Monroeville
152182,YTH6cK0_WuizHfe89mBiWw,Vietnamese Village Express,Calgary
152187,e5tihkSq1-GT3AVA6sIXRA,Pita Q,Toronto
152189,HYw-4ZwSpiVUQw-We4sPLw,CrÃªpe CafÃ©,Longueuil
152194,2ZZmVT4Y8Rk3OIzu18PvFQ,Steve-O's New York Pizza,Las Vegas
152196,OFbiUooV4CqLjrvdOBXz-A,Branca,Toronto
152200,_T8qy9XAKAFLJdmoLg1Q-g,Burrito Boyz,Toronto
152203,xLJf5mRdB5FPsQriRzy9vA,Valu-Mart,Toronto
152204,XuxKpCqnjpW_VPxSho4djQ,America's Taco Shop,Phoenix
152205,2wrzJrML4I00e-11UiV4iQ,Raaw Japanese Cuisine,Toronto
152206,_AqONUa91mBuuxS4bgSRBA,Deer Creek Diner,Russellton
152209,3Zgo3Fi1DayoSkm89NweKA,The Bellevue,Toronto
152210,eahfGaQEkrsOkjyYHAaT-Q,Burrito Place,Toronto
152213,zeykfCgUvy0LbgmVGjtCXw,East India,MontrÃ©al
152214,YjPWt-V5oMkakdRWrALb8g,Honey Bun's Cafeteria,Charlotte
152220,e0pzb0VzZYLs2hlhNVg1Rw,Country Style Donuts,Richmond Hill
152229,kpZjgADHSklBk3JqcO4b4Q,Second Street Grill,Las Vegas
152232,U4NqED1vTfMvS8MeEpBcLQ,Tsunami,Concord
152236,QjAa1btsfKXKCorXeb20Vg,Pizza Ranch,Verona
152239,5ySPRobQHzXgoVOIXZattw,7-Eleven,Las Vegas
152240,bwgbuxEAQvMae1_k-Ni7HQ,Bojangles' Famous Chicken 'n Biscuits,Concord
152243,_287i8ZeEf0H1LiqPhyvBg,Yi's Chinese Restaurant,Phoenix
152247,YjwjtBki0jvk2fBsubOvQQ,Spice & Tea Merchants,Scottsdale
152251,fpwW7tRHcyypMCivWnIe8w,Grillade LafirenzÃ© Plus,MontrÃ©al
152254,yatT2q_zmb4-yvzr9Bx5lA,Bisonte Pizza,Charlotte
152258,bVE26iEtkEsAWZHMVyAPeQ,Five Guys,Fairview Park
152266,JqSdd1Jj6UDjgPtYSPdsVQ,Jersey Mike's Subs,Phoenix
152270,sSD8LQ46R-vA5BSfT7lsww,Yours Truly Restaurant,Valley View
152271,eHBefyiDT7-mjXcSrD1bYw,Houlihans of Cleveland,Westlake
152273,3EbGNDu48fktNVRViCSlkg,Jimmy John's,Charlotte
152276,HTr7gRurfw_A6EgwGEwc4g,The 3 Brewers,Oakville
152277,Kl4jN1WUFX67JRE40QVrcg,San Gabriel Mexican CafÃ©,Phoenix
152278,1YNfwe0liq2afvbNQT0LSA,Mi Tierra Restaurant,Toronto
152280,XmL8O-UHySNZF4QE-GoSjA,iDaybreak Grill,Ajax
152284,oCQy2cF4_Nhd-ZDSfP7-EA,GetGo,Mentor
152285,wtftZecNakP5WKwi-k0cYg,Kiro Sushi,Toronto
152286,yeKbX7dg-1wcLTHy74Yf5A,Tim Horton's - University Of Calgary,Calgary
152288,pCrpY-stdfQupT5qL-BMaA,Kababayan Asian Market Place,Las Vegas
152289,8ot0jCEbaUGFJN6D106JOA,Liar's Korner Fishing Bait and Tackle,Mesa
152293,BzqwAx_KlRPAMGXw1xHXag,Garden Cafe,Las Vegas
152294,TShoU62Hm-4wH2EzwkJbrg,Saigon Nites Vietnamese Cuisine,Scottsdale
152299,9OGJQ9-bW3BRtoARI-6kFA,Ela's Macarons,Vaughan
152300,8894q9WTvkYN6oNUt3fJ3g,Scotthill Carribean Cuisine,Toronto
152304,XtO9u4T3uFYB_fT2VZW6xQ,CafÃ© Les Entretiens,MontrÃ©al
152305,1wBLMEv_31w1Dt-YdgXOtg,Boucherie Grinder,MontrÃ©al
152306,rjJM4xHdCKJRUpovQ-msAQ,Mi Ne Japanese Restaurant,Richmond Hill
152308,nWMMI1z73AZOCRMSw1b5SA,Urraca Resto Lounge,Toronto
152309,oqZR9dUuzxRU8XfSwuaZ2Q,Calgary Co-op - Food Centre,Calgary
152310,eZPWdlXNOKLNK0ElYFz39w,Fry's Food and Drug,Fountain Hills
152318,wA2Ac7IbtrTVikMRFDQdjw,Pho T & T,Vaughan
152320,btfSmFMhd-nzCbgvhSoICA,Josie's Frozen Yogurt,Henderson
152321,GuvbQ3bCMw6xfUfCQ8N1LA,Sum Kee Noodle House,Toronto
152322,v9ZRK2k85eFlZ6rLYVbMqQ,Jersey Mike's Subs,Phoenix
152323,cd5Utm93d5Ta_F4e8A3pCA,Olive Garden Italian Restaurant,Parma
152326,v7m6fwvtTFg9EsVf6bIhOg,Louis Meat Market,Toronto
152328,9IaomgzTHXsNkZHnZGv8fg,Barb's Bakery,Phoenix
152330,n0tnioUYabmpBrTwmIq08Q,Pt's Gold,Las Vegas
152335,0M7rIhQLKD-j2XSnKgt2ng,Sbarro,Las Vegas
152336,6HzcFV_bcB3Vv-3eGDHf_A,Four Four South VIllage,Toronto
152340,K0tJr5ndZdoTDi_1-tkErg,i-Tea,Tempe
152343,ICFYlS9nwsoAyaiRXMu9tQ,Fuwa Fuwa Japanese Pancakes,Toronto
152347,l_ImU9UjDbHGxy_Jl7fyGw,Captain's Fish & Chips,Calgary
152349,Da_-x3QESNVRXHKIsXAg3g,Niukee,MontrÃ©al
152350,ZG8RoerJSmnZUeijBskfJw,Phil & Sebastian Coffee Roasters,Calgary
152353,82YGtjc5KKikNiqBZ33qzw,Kyara Japanese Tapas,Las Vegas
152354,U7xPpLet56Zhi5GDZNlmoA,Round Table Pizza,Las Vegas
152356,-1m9o3vGRA8IBPNvNqKLmA,Bavette's Steakhouse & Bar,Las Vegas
152357,QdganL5AW9E_fNoRVroLig,Golden Wok,Champaign
152358,vtVBd1HHTMBsHB9jZbpxtQ,Winneburger,MontrÃ©al
152361,LmcJuoHqggZj_qAlmqxMEQ,Pho Delish,Toronto
